Activity,Activity_Type,Activity_Value,Compound_CID,uM,p_value,Label,Final_Activity
Active,IC50,3.5,71661707.0,3.5,5.455931955649724,0,Active
Active,IC50,3.5,121342454.0,3.5,5.455931955649724,0,Active
Active,IC50,3.51,127030774.0,3.51,5.454692883534176,0,Active
Active,IC50,3.52,121373211.0,3.52,5.453457336521869,0,Active
Active,IC50,3.52,121372683.0,3.52,5.453457336521869,0,Active
Active,IC50,3.53,121373244.0,3.53,5.452225294612178,0,Active
Active,IC50,3.54,145956329.0,3.54,5.450996737974212,0,Active
Active,IC50,3.54,121373005.0,3.54,5.450996737974212,0,Active
Active,IC50,3.55,141414532.0,3.55,5.449771646944906,0,Active
Active,IC50,3.55,155352353.0,3.55,5.449771646944906,0,Active
Active,IC50,3.55,171349925.0,3.55,5.449771646944906,0,Active
Active,IC50,3.57,121373008.0,3.57,5.447331783887806,0,Active
Active,IC50,3.589,121278029.0,3.589,5.44502654166676,0,Active
Active,IC50,3.59,145992400.0,3.59,5.444905551421681,0,Active
Active,Kd,3.6,122705989.0,3.6,5.443697499232712,0,Active
Active,IC50,3.6,168283332.0,3.6,5.443697499232712,0,Active
Active,IC50,3.6,121342392.0,3.6,5.443697499232712,0,Active
Active,IC50,3.6,155559572.0,3.6,5.443697499232712,0,Active
Active,IC50,3.6,139341517.0,3.6,5.443697499232712,0,Active
Active,IC50,3.6,138375199.0,3.6,5.443697499232712,0,Active
Active,IC50,3.61,171348264.0,3.61,5.442492798094342,0,Active
Active,IC50,3.61,164515202.0,3.61,5.442492798094342,0,Active
Active,Ki,3.62,71812096.0,3.62,5.441291429466834,0,Active
Active,IC50,3.62,152321821.0,3.62,5.441291429466834,0,Active
Active,IC50,3.62,172454839.0,3.62,5.441291429466834,0,Active
Active,IC50,3.62,121373047.0,3.62,5.441291429466834,0,Active
Active,IC50,3.62,155531461.0,3.62,5.441291429466834,0,Active
Active,IC50,3.621,121278149.0,3.621,5.441171475182989,0,Active
Active,IC50,3.64,145958221.0,3.64,5.438898616350944,0,Active
Active,IC50,3.65,121277887.0,3.65,5.437707135543525,0,Active
Active,IC50,3.65,30342838.0,3.65,5.437707135543525,0,Active
Active,IC50,3.651,132070070.0,3.651,5.437588167050272,0,Active
Active,IC50,3.66,121373093.0,3.66,5.436518914605589,0,Active
Active,IC50,3.67,121372889.0,3.67,5.435333935747911,0,Active
Active,Kd,3.67,166634748.0,3.67,5.435333935747911,0,Active
Active,IC50,3.67,155926793.0,3.67,5.435333935747911,0,Active
Active,IC50,3.68,121373207.0,3.68,5.434152181326482,0,Active
Active,Ki,3.68,71811938.0,3.68,5.434152181326482,0,Active
Active,IC50,3.681,118796362.0,3.681,5.434034182553333,0,Active
Active,IC50,3.69,121373774.0,3.69,5.432973633840939,0,Active
Active,IC50,3.69,121372995.0,3.69,5.432973633840939,0,Active
Active,IC50,3.7,18536633.0,3.7,5.431798275933005,0,Active
Active,IC50,3.7,171352254.0,3.7,5.431798275933005,0,Active
Active,IC50,3.7,86281104.0,3.7,5.431798275933005,0,Active
Active,IC50,3.7,121365488.0,3.7,5.431798275933005,0,Active
Active,IC50,3.7,2475074.0,3.7,5.431798275933005,0,Active
Active,IC50,3.7,71661332.0,3.7,5.431798275933005,0,Active
Active,IC50,3.7,91827373.0,3.7,5.431798275933005,0,Active
Active,IC50,3.708,121278052.0,3.708,5.43086027452754,0,Active
Active,IC50,3.724,155527786.0,3.724,5.428990327690695,0,Active
Active,IC50,3.73,127051527.0,3.73,5.428291168191312,0,Active
Active,Ki,3.73,71811952.0,3.73,5.428291168191312,0,Active
Active,IC50,3.734,139530479.0,3.734,5.4278256863869405,0,Active
Active,IC50,3.74,1523400.0,3.74,5.42712839779952,0,Active
Active,Kd,3.751,122467465.0,3.751,5.425852935849277,0,Active
Active,IC50,3.76,121386052.0,3.76,5.424812155072339,0,Active
Active,IC50,3.766,121278124.0,3.766,5.424119684319354,0,Active
Active,Ki,3.77,71812110.0,3.77,5.423658649794207,0,Active
Active,IC50,3.778,127049282.0,3.778,5.422738046414185,0,Active
Active,IC50,3.78,121373020.0,3.78,5.422508200162775,0,Active
Active,IC50,3.79,171346696.0,3.79,5.421360790031928,0,Active
Active,IC50,3.8,166635680.0,3.8,5.42021640338319,0,Active
Active,IC50,3.8,137639600.0,3.8,5.42021640338319,0,Active
Active,IC50,3.8,145962814.0,3.8,5.42021640338319,0,Active
Active,IC50,3.8,153465818.0,3.8,5.42021640338319,0,Active
Active,IC50,3.8,129046615.0,3.8,5.42021640338319,0,Active
Active,IC50,3.8,132168917.0,3.8,5.42021640338319,0,Active
Active,IC50,3.82,121373411.0,3.82,5.4179366370882915,0,Active
Active,IC50,3.83,132076630.0,3.83,5.416801226031377,0,Active
Active,IC50,3.848,163200124.0,3.848,5.414764936634224,0,Active
Active,IC50,3.85,121372623.0,3.85,5.414539270491499,0,Active
Active,IC50,3.85,121373025.0,3.85,5.414539270491499,0,Active
Active,IC50,3.85,121373210.0,3.85,5.414539270491499,0,Active
Active,IC50,3.852,139530412.0,3.852,5.4143137215475035,0,Active
Active,IC50,3.856,146525003.0,3.856,5.413862974769207,0,Active
Active,IC50,3.86,170649746.0,3.86,5.413412695328245,0,Active
Active,IC50,3.87,170649768.0,3.87,5.412289034981089,0,Active
Active,IC50,3.87,145981696.0,3.87,5.412289034981089,0,Active
Active,IC50,3.87,127031095.0,3.87,5.412289034981089,0,Active
Active,IC50,3.888,155553846.0,3.888,5.410273743745763,0,Active
Active,IC50,3.89,117834619.0,3.89,5.410050398674292,0,Active
Active,Ki,3.89,89656430.0,3.89,5.410050398674292,0,Active
Active,Kd,3.9,35397514.0,3.9,5.4089353929735005,0,Active
Active,Kd,3.9,52670835.0,3.9,5.4089353929735005,0,Active
Active,IC50,3.9,132181499.0,3.9,5.4089353929735005,0,Active
Active,IC50,3.9,86282860.0,3.9,5.4089353929735005,0,Active
Active,IC50,3.9,71624787.0,3.9,5.4089353929735005,0,Active
Active,IC50,3.9,135143907.0,3.9,5.4089353929735005,0,Active
Active,IC50,3.9,137631629.0,3.9,5.4089353929735005,0,Active
Active,IC50,3.9,155352376.0,3.9,5.4089353929735005,0,Active
Active,IC50,3.9,155352257.0,3.9,5.4089353929735005,0,Active
Active,Ki,3.91,136226514.0,3.91,5.407823242604133,0,Active
Active,IC50,3.915,121278038.0,3.915,5.407268233606038,0,Active
Active,IC50,3.926,121277876.0,3.926,5.406049704736013,0,Active
Active,IC50,3.942,155552980.0,3.942,5.404283380056576,0,Active
Active,IC50,3.96,150886798.0,3.96,5.402304814074488,0,Active
Active,IC50,3.974,171342171.0,3.974,5.400772137226204,0,Active
Active,IC50,3.98,170649779.0,3.98,5.400116927926312,0,Active
Active,IC50,3.98,121373075.0,3.98,5.400116927926312,0,Active
Active,IC50,3.98,124429951.0,3.98,5.400116927926312,0,Active
Active,IC50,3.98107,164623776.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,162648637.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,118719875.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,122179613.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,91820724.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,146754543.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,91826677.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,122180555.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,164614812.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,90667403.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,90667414.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,162646077.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,165430662.0,3.98107,5.40000018605658,0,Active
Active,Ki,3.98107,156019120.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,52933165.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,162653429.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.98107,52934275.0,3.98107,5.40000018605658,0,Active
Active,IC50,3.99,121373239.0,3.99,5.399027104313252,0,Active
Active,IC50,3.99,129046576.0,3.99,5.399027104313252,0,Active
Active,IC50,3.99,121373011.0,3.99,5.399027104313252,0,Active
Active,IC50,4.0,121373790.0,4.0,5.3979400086720375,0,Active
Active,IC50,4.0,121382912.0,4.0,5.3979400086720375,0,Active
Unspecified,Kd,4.0,129318956.0,4.0,5.3979400086720375,0,Inactive
Active,IC50,4.0,91826324.0,4.0,5.3979400086720375,0,Active
Active,IC50,4.0,122191040.0,4.0,5.3979400086720375,0,Active
Active,IC50,4.002,44180159.0,4.002,5.3977229156998074,0,Active
Active,IC50,4.01,153465869.0,4.01,5.396855627379818,0,Active
Active,IC50,4.028,121271781.0,4.028,5.3949105381184195,0,Active
Active,IC50,4.05,121372989.0,4.05,5.392544976785332,0,Active
Active,IC50,4.05,121278287.0,4.05,5.392544976785332,0,Active
Active,IC50,4.06,153465808.0,4.06,5.391473966422806,0,Active
Active,IC50,4.06,121373039.0,4.06,5.391473966422806,0,Active
Active,IC50,4.066,155457756.0,4.066,5.39083262569798,0,Active
Active,IC50,4.07,121372882.0,4.07,5.39040559077478,0,Active
Active,IC50,4.09,121376903.0,4.09,5.388276691992658,0,Active
Active,IC50,4.1,121373316.0,4.1,5.3872161432802645,0,Active
Active,IC50,4.1,122467495.0,4.1,5.3872161432802645,0,Active
Active,IC50,4.1,71297184.0,4.1,5.3872161432802645,0,Active
Active,IC50,4.1,137650954.0,4.1,5.3872161432802645,0,Active
Active,Ki,4.1,11608911.0,4.1,5.3872161432802645,0,Active
Active,IC50,4.1,132181707.0,4.1,5.3872161432802645,0,Active
Active,IC50,4.1,71297185.0,4.1,5.3872161432802645,0,Active
Active,IC50,4.13,121376874.0,4.13,5.384049948343599,0,Active
Active,IC50,4.133,121278001.0,4.133,5.383734594718292,0,Active
Active,IC50,4.14,121373254.0,4.14,5.382999658879101,0,Active
Active,IC50,4.14,121278116.0,4.14,5.382999658879101,0,Active
Active,IC50,4.155,121278110.0,4.155,5.3814289718798705,0,Active
Active,IC50,4.16,121277989.0,4.16,5.380906669373257,0,Active
Active,IC50,4.17,46843908.0,4.17,5.379863945026242,0,Active
Active,IC50,4.17,171342515.0,4.17,5.379863945026242,0,Active
Active,IC50,4.18,121271849.0,4.18,5.3788237182249645,0,Active
Active,IC50,4.19,121372867.0,4.19,5.377785977033705,0,Active
Active,IC50,4.2,132166134.0,4.2,5.376750709602099,0,Active
Active,IC50,4.2,53054322.0,4.2,5.376750709602099,0,Active
Active,IC50,4.2,121372830.0,4.2,5.376750709602099,0,Active
Active,IC50,4.2,137646519.0,4.2,5.376750709602099,0,Active
Active,IC50,4.218,171346996.0,4.218,5.374893424596532,0,Active
Active,IC50,4.22,170649824.0,4.22,5.374687549038326,0,Active
Active,IC50,4.24,121372870.0,4.24,5.372634143407267,0,Active
Active,Ki,4.24,71811994.0,4.24,5.372634143407267,0,Active
Active,IC50,4.25,121373017.0,4.25,5.371611069949688,0,Active
Active,IC50,4.25,145955860.0,4.25,5.371611069949688,0,Active
Active,IC50,4.2658,145962475.0,4.2658,5.369999510099088,0,Active
Active,IC50,4.27,121365546.0,4.27,5.369572124974976,0,Active
Active,IC50,4.27,127033474.0,4.27,5.369572124974976,0,Active
Active,IC50,4.27,170649748.0,4.27,5.369572124974976,0,Active
Active,IC50,4.28,121278181.0,4.28,5.368556230986828,0,Active
Active,IC50,4.284,121278057.0,4.284,5.368150537840182,0,Active
Active,IC50,4.29,121373704.0,4.29,5.367542707815276,0,Active
Active,IC50,4.29,122467457.0,4.29,5.367542707815276,0,Active
Active,IC50,4.3,135404086.0,4.3,5.366531544420414,0,Active
Active,IC50,4.3,118889559.0,4.3,5.366531544420414,0,Active
Active,IC50,4.3,121372857.0,4.3,5.366531544420414,0,Active
Active,IC50,4.3,137653562.0,4.3,5.366531544420414,0,Active
Active,IC50,4.3,606801.0,4.3,5.366531544420414,0,Active
Active,Ki,4.3,66778782.0,4.3,5.366531544420414,0,Active
Active,IC50,4.31,136212224.0,4.31,5.3655227298392685,0,Active
Active,IC50,4.33,121373285.0,4.33,5.363512103646634,0,Active
Active,IC50,4.339,121278084.0,4.339,5.362610349870788,0,Active
Active,IC50,4.34,121373230.0,4.34,5.36251027048749,0,Active
Active,IC50,4.36,121278268.0,4.36,5.360513510731414,0,Active
Active,IC50,4.38,172442693.0,4.38,5.3585258894959,0,Active
Active,IC50,4.4,153465827.0,4.4,5.356547323513812,0,Active
Active,IC50,4.4,71271969.0,4.4,5.356547323513812,0,Active
Active,IC50,4.4,53054291.0,4.4,5.356547323513812,0,Active
Active,IC50,4.4,121385901.0,4.4,5.356547323513812,0,Active
Active,IC50,4.4,121373351.0,4.4,5.356547323513812,0,Active
Active,IC50,4.4,155539582.0,4.4,5.356547323513812,0,Active
Active,IC50,4.4,71664047.0,4.4,5.356547323513812,0,Active
Active,IC50,4.4,137654008.0,4.4,5.356547323513812,0,Active
Active,IC50,4.42,121373012.0,4.42,5.354577730650908,0,Active
Active,IC50,4.42,151443316.0,4.42,5.354577730650908,0,Active
Active,IC50,4.432,172637379.0,4.432,5.353400248279627,0,Active
Active,IC50,4.45,172461376.0,4.45,5.351639989019068,0,Active
Active,IC50,4.49,121373021.0,4.49,5.347753658996677,0,Active
Active,IC50,4.5,53054252.0,4.5,5.346787486224656,0,Active
Active,Ki,4.5,122187516.0,4.5,5.346787486224656,0,Active
Active,IC50,4.5,138375203.0,4.5,5.346787486224656,0,Active
Active,Kd,4.5,166635550.0,4.5,5.346787486224656,0,Active
Active,IC50,4.5,121277975.0,4.5,5.346787486224656,0,Active
Active,IC50,4.5,118933132.0,4.5,5.346787486224656,0,Active
Active,IC50,4.5,137652035.0,4.5,5.346787486224656,0,Active
Active,IC50,4.5,155557439.0,4.5,5.346787486224656,0,Active
Active,IC50,4.509,121278101.0,4.509,5.345919764693429,0,Active
Active,IC50,4.52,121373215.0,4.52,5.3448615651886175,0,Active
Active,IC50,4.53,146035918.0,4.53,5.343901797987169,0,Active
Active,IC50,4.53,117834648.0,4.53,5.343901797987169,0,Active
Active,IC50,4.55,121278226.0,4.55,5.341988603342887,0,Active
Active,IC50,4.56,146940803.0,4.56,5.341035157335565,0,Active
Active,IC50,4.56,121373274.0,4.56,5.341035157335565,0,Active
Active,IC50,4.56,30343069.0,4.56,5.341035157335565,0,Active
Active,IC50,4.581,121278157.0,4.581,5.3390397082239165,0,Active
Active,IC50,4.59,121373501.0,4.59,5.338187314462739,0,Active
Active,IC50,4.6,172462258.0,4.6,5.337242168318426,0,Active
Active,IC50,4.6,153465845.0,4.6,5.337242168318426,0,Active
Active,IC50,4.6,137650533.0,4.6,5.337242168318426,0,Active
Active,IC50,4.6,134135696.0,4.6,5.337242168318426,0,Active
Active,IC50,4.6,134457677.0,4.6,5.337242168318426,0,Active
Active,IC50,4.6,137650663.0,4.6,5.337242168318426,0,Active
Active,IC50,4.6,9822610.0,4.6,5.337242168318426,0,Active
Active,IC50,4.63,52233794.0,4.63,5.334419008982047,0,Active
Active,IC50,4.646,121278215.0,4.646,5.3329207945357835,0,Active
Active,IC50,4.66,121372864.0,4.66,5.33161408331,0,Active
Active,Ki,4.67,136174605.0,4.67,5.330683119433888,0,Active
Active,IC50,4.675,121278042.0,4.675,5.330218384791463,0,Active
Active,IC50,4.67735,145961969.0,4.67735,5.330000131185909,0,Active
Active,IC50,4.688,132070074.0,4.688,5.329012396989966,0,Active
Active,IC50,4.69,171354694.0,4.69,5.328827157284917,0,Active
Active,IC50,4.7,118889491.0,4.7,5.327902142064282,0,Active
Active,IC50,4.7,132186583.0,4.7,5.327902142064282,0,Active
Active,IC50,4.7,172465491.0,4.7,5.327902142064282,0,Active
Active,IC50,4.7,1523409.0,4.7,5.327902142064282,0,Active
Active,IC50,4.7,118889447.0,4.7,5.327902142064282,0,Active
Active,IC50,4.7,135804260.0,4.7,5.327902142064282,0,Active
Active,IC50,4.71,121278337.0,4.71,5.326979092871104,0,Active
Active,IC50,4.72,121372860.0,4.72,5.3260580013659125,0,Active
Active,IC50,4.73,145982424.0,4.73,5.325138859262188,0,Active
Active,IC50,4.747,20861769.0,4.747,5.32358076828164,0,Active
Active,IC50,4.75,155352340.0,4.75,5.323306390375134,0,Active
Active,IC50,4.752,121278153.0,4.752,5.323123568026863,0,Active
Active,IC50,4.756,121278076.0,4.756,5.322758154053346,0,Active
Active,IC50,4.76,121277995.0,4.76,5.3223930472795065,0,Active
Active,IC50,4.766,168274218.0,4.766,5.321845961989562,0,Active
Active,IC50,4.77,121373389.0,4.77,5.3214816209598865,0,Active
Active,IC50,4.77,121373200.0,4.77,5.3214816209598865,0,Active
Active,IC50,4.77,145989400.0,4.77,5.3214816209598865,0,Active
Active,IC50,4.774,121277892.0,4.774,5.321117585329264,0,Active
Active,IC50,4.779,139530401.0,4.779,5.320662969479206,0,Active
Active,IC50,4.7863,54669868.0,4.7863,5.32000008377078,0,Active
Active,IC50,4.79,145979516.0,4.79,5.319664486585436,0,Active
Active,IC50,4.8,121278335.0,4.8,5.318758762624412,0,Active
Active,IC50,4.8,1090309.0,4.8,5.318758762624412,0,Active
Active,IC50,4.8,1090310.0,4.8,5.318758762624412,0,Active
Active,IC50,4.8,66553125.0,4.8,5.318758762624412,0,Active
Active,Kd,4.8,127053754.0,4.8,5.318758762624412,0,Active
Active,IC50,4.8,121376850.0,4.8,5.318758762624412,0,Active
Active,IC50,4.8,39791103.0,4.8,5.318758762624412,0,Active
Active,IC50,4.81,127034059.0,4.81,5.317854923626168,0,Active
Active,IC50,4.81,117892025.0,4.81,5.317854923626168,0,Active
Active,IC50,4.81,121373104.0,4.81,5.317854923626168,0,Active
Active,IC50,4.84,122467476.0,4.84,5.315154638355588,0,Active
Active,Ki,4.88,139208208.0,4.88,5.311580177997289,0,Active
Active,IC50,4.889,139341608.0,4.889,5.310779962736165,0,Active
Active,IC50,4.89,121373736.0,4.89,5.31069114087638,0,Active
Active,IC50,4.89,153465846.0,4.89,5.31069114087638,0,Active
Active,IC50,4.89,138805950.0,4.89,5.31069114087638,0,Active
Active,IC50,4.9,137631500.0,4.9,5.309803919971486,0,Active
Active,IC50,4.9,127034058.0,4.9,5.309803919971486,0,Active
Active,IC50,4.9,137636683.0,4.9,5.309803919971486,0,Active
Active,IC50,4.914,132070073.0,4.914,5.308564847855938,0,Active
Active,Ki,4.92,136226498.0,4.92,5.308034897232639,0,Active
Active,IC50,4.93,121373260.0,4.93,5.30715308072277,0,Active
Active,Ki,4.93,168272019.0,4.93,5.30715308072277,0,Active
Active,IC50,4.95,130311118.0,4.95,5.305394801066432,0,Active
Active,IC50,4.96,118121011.0,4.96,5.304518323509803,0,Active
Active,IC50,4.96,141414537.0,4.96,5.304518323509803,0,Active
Active,IC50,4.967,132070057.0,4.967,5.303905840004777,0,Active
Active,IC50,4.98,168297374.0,4.98,5.302770657240282,0,Active
Active,IC50,4.98,121373407.0,4.98,5.302770657240282,0,Active
Active,IC50,4.989,126554277.0,4.989,5.3019864960608185,0,Active
Active,IC50,5.0,90375216.0,5.0,5.301029995663981,0,Active
Unspecified,IC50,5.0,118021658.0,5.0,5.301029995663981,0,Inactive
Active,IC50,5.0,118644602.0,5.0,5.301029995663981,0,Active
Active,IC50,5.0,78426858.0,5.0,5.301029995663981,0,Active
Active,IC50,5.0,90375232.0,5.0,5.301029995663981,0,Active
Unspecified,IC50,5.0,118022193.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118022130.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118022046.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118022285.0,5.0,5.301029995663981,0,Inactive
Active,IC50,5.0,155515117.0,5.0,5.301029995663981,0,Active
Unspecified,IC50,5.0,118022262.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118021457.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118021310.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118021555.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118021475.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,123851308.0,5.0,5.301029995663981,0,Inactive
Active,IC50,5.0,155531262.0,5.0,5.301029995663981,0,Active
Unspecified,IC50,5.0,118021713.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,135355155.0,5.0,5.301029995663981,0,Inactive
Active,IC50,5.0,90375551.0,5.0,5.301029995663981,0,Active
Unspecified,IC50,5.0,118022097.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118021674.0,5.0,5.301029995663981,0,Inactive
Active,IC50,5.0,78426721.0,5.0,5.301029995663981,0,Active
Unspecified,IC50,5.0,118022152.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118021554.0,5.0,5.301029995663981,0,Inactive
Active,IC50,5.0,90376140.0,5.0,5.301029995663981,0,Active
Unspecified,IC50,5.0,135355515.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,135355548.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118021643.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,135355062.0,5.0,5.301029995663981,0,Inactive
Active,IC50,5.0,78426860.0,5.0,5.301029995663981,0,Active
Unspecified,IC50,5.0,146599953.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,123352172.0,5.0,5.301029995663981,0,Inactive
Active,IC50,5.0,78426859.0,5.0,5.301029995663981,0,Active
Active,IC50,5.0,90375533.0,5.0,5.301029995663981,0,Active
Active,IC50,5.0,90376263.0,5.0,5.301029995663981,0,Active
Unspecified,IC50,5.0,146596153.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,123588635.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118021401.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,132033210.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118021313.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,123698661.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,134311094.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,15272537.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,118022246.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,136215391.0,5.0,5.301029995663981,0,Inactive
Active,IC50,5.0,90376226.0,5.0,5.301029995663981,0,Active
Unspecified,IC50,5.0,118022606.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,135355244.0,5.0,5.301029995663981,0,Inactive
Unspecified,IC50,5.0,135355336.0,5.0,5.301029995663981,0,Inactive
